customer_id,name,age,state,signup_date,email,phone_number,subscribe,customer_tenture_days,gender_Male,transaction_count,total_spent,avg_transaction_value,total_quantity,avg_discount,unique_products,last_transaction_date
CUST0728,Oni,21,Nusa Tenggara Barat,2024-10-06,hlestari@example.org,804991340,1,352,False,15,132108000,8807200.0,423,22.6,15,2025-08-29
CUST0729,Yani,25,Bengkulu,2023-12-25,alika09@example.com,872626166,0,638,False,14,49682000,3548714.29,159,26.64,14,2025-04-16
CUST0730,Galur,38,Sumatera Selatan,2024-09-18,galur_37@example.com,80496762480,1,370,True,12,92272000,7689333.33,330,30.42,12,2025-04-06
CUST0731,Banawi,20,Sumatera Barat,2024-07-04,zulkarnainellis@example.net,899541795,0,446,True,7,16269000,2324142.86,86,25.43,7,2025-04-12
CUST0732,Vanya,39,Sulawesi Utara,2025-03-10,inapertiwi@example.net,8765545919,0,197,False,2,4542000,2271000.0,26,38.5,2,2025-02-03
CUST0733,Michelle,42,DI Yogyakarta,2024-04-01,budimanparman@example.org,874704018,0,540,False,12,43701500,3641791.67,151,20.67,12,2025-07-30
CUST0734,Gamblang,64,Papua Barat,2024-12-15,galuh31@example.net,8678365470,0,282,True,8,12404700,1550587.5,117,27.88,8,2025-09-05
CUST0735,Shakila,42,Sumatera Barat,2024-01-22,novitasarilukman@example.org,8284446633,0,610,False,11,22135000,2012272.73,122,34.73,11,2025-07-29
CUST0736,Dian,43,Kalimantan Tengah,2023-11-17,wulan20@example.net,8672756228,1,676,False,4,36949000,9237250.0,102,27.25,4,2025-03-19
CUST0737,Citra,25,Kalimantan Tengah,2024-10-11,sarahfirmansyah@example.org,897046833,0,347,False,14,40081000,2862928.57,184,26.79,14,2025-06-18
CUST0739,Mulyono,24,Kalimantan Barat,2024-10-31,mulyono_17@example.com,816090025,1,327,True,9,68038000,7559777.78,248,23.78,9,2025-06-12
CUST0740,Amalia,54,Sulawesi Tengah,2024-11-05,amalia725@example.com,8764210445,1,322,False,2,12630000,6315000.0,42,15.5,2,2025-09-10
CUST0741,Julia,55,Jawa Barat,2024-11-07,dharyanto@example.com,83962790748,1,320,False,11,57144000,5194909.09,244,35.27,11,2025-09-04
CUST0742,Cengkal,42,Jawa Tengah,2025-02-05,dodowibisono@example.org,844962659438,1,230,True,8,99649000,12456125.0,232,21.62,8,2025-08-09
CUST0743,Aisyah,42,Sumatera Utara,2024-11-07,aisyah_93@example.com,858705112293,0,320,False,13,40228000,3094461.54,163,27.0,13,2025-06-01
CUST0744,Dalima,28,Lampung,2024-06-03,usimbolon@example.net,823873398,0,477,False,8,22571000,2821375.0,87,23.5,8,2025-03-26
CUST0745,Cahyadi,27,Sulawesi Selatan,2025-05-19,cahyadi_58@example.com,856994088547,1,127,True,6,29544000,4924000.0,104,27.83,6,2025-09-23
CUST0746,Gada,37,Lampung,2024-12-14,dhabibi@example.com,886957090,1,283,True,1,13884000,13884000.0,39,23.0,1,2025-03-09
CUST0747,Nilam,42,Maluku Utara,2025-04-16,citraprabowo@example.org,86848771857,1,160,False,9,79538000,8837555.56,258,20.44,9,2025-09-12
CUST0748,Tantri,50,unknown,2024-08-18,tantri_19@example.com,8862206790,1,401,False,13,77641000,5972384.62,355,17.08,13,2025-08-31
CUST0749,Vinsen,54,Sumatera Utara,2023-10-25,vinsen_51@example.com,877845360932,1,699,True,6,57772000,9628666.67,176,26.83,6,2025-03-19
CUST0750,Darmana,19,Lampung,2024-06-14,bsuryono@example.com,8188573513,1,466,True,11,100503000,9136636.36,335,23.55,11,2025-09-17
CUST0751,Harjo,35,Kalimantan Barat,2023-12-28,dartono62@example.net,869852943,1,635,True,6,53512000,8918666.67,196,22.67,6,2025-02-22
CUST0752,Puput,60,DKI Jakarta,2025-05-16,830puput@example.com,888557859258,0,130,False,2,9912000,4956000.0,33,25.5,2,2025-07-25
CUST0753,Lanang,54,Papua,2025-05-19,eandriani@example.net,85464276586,0,127,True,12,51436000,4286333.33,225,20.67,12,2025-08-29
CUST0754,Ajiman,32,Kalimantan Tengah,2025-05-14,damarhardiansyah@example.net,8181142457,1,132,True,1,9114000,9114000.0,21,36.0,1,2025-06-14
CUST0755,Devi,37,Sulawesi Tenggara,2023-12-14,799devi@example.com,8230343825,1,649,False,6,43887000,7314500.0,126,35.5,6,2025-08-16
CUST0756,Olivia,27,Banten,2024-09-03,650olivia@example.com,876164272623,1,385,False,12,93101000,7758416.67,315,22.42,12,2025-04-15
CUST0757,Karsa,18,Kalimantan Selatan,2024-02-16,608karsa@example.com,8219248831,0,585,True,8,33136000,4142000.0,116,32.0,8,2025-04-02
CUST0758,Slamet,40,Kepulauan Bangka Belitung,2024-05-01,mmaryadi@example.org,888518829,0,510,True,3,13160000,4386666.67,51,40.33,3,2025-03-12
CUST0759,Zelda,60,unknown,2025-07-14,ndongoran@example.org,866263295,1,71,False,7,55071000,7867285.71,166,34.29,7,2025-09-15
CUST0760,Safina,34,Sulawesi Barat,2024-06-03,wijayantialika@example.org,8390146803,1,477,False,12,81549000,6795750.0,312,19.33,12,2025-08-01
CUST0761,Intan,58,Riau,2024-04-22,rusmanrajasa@example.org,8650147872,1,519,False,2,13260000,6630000.0,52,6.5,2,2024-12-13
CUST0762,Jayeng,42,Sulawesi Tenggara,2024-05-06,jayeng_70@example.com,81210847202,0,505,True,15,45945000,3063000.0,217,21.6,15,2025-05-24
CUST0763,Karman,29,Jawa Barat,2024-03-06,818karman@example.com,86039828212,0,566,True,6,16522000,2753666.67,68,21.5,6,2025-03-10
CUST0764,Irfan,42,Sulawesi Barat,2024-12-16,irfan_91@example.com,826879745362,0,281,True,4,19284000,4821000.0,62,23.25,4,2025-03-23
CUST0765,Among,32,Kepulauan Bangka Belitung,2025-03-31,gamanhutapea@example.com,8915162914,1,176,True,15,171944000,11462933.33,391,28.07,15,2025-09-24
CUST0766,Putri,60,Kalimantan Selatan,2025-07-10,halimahcager@example.org,8869484756,1,75,False,8,58733000,7341625.0,212,25.88,8,2025-09-12
CUST0767,Irfan,46,Kepulauan Riau,2025-01-12,irfan_68@example.com,894715081,1,254,True,14,89270000,6376428.57,338,24.71,14,2025-09-20
CUST0768,Ika,39,Lampung,2025-05-27,luhungsaefullah@example.net,817496131260,1,119,False,10,66707000,6670700.0,263,13.7,10,2025-09-05
CUST0769,Lidya,21,Bengkulu,2025-04-10,tharyanto@example.org,8022421807,1,166,False,7,55900000,7985714.29,170,22.43,7,2025-09-07
CUST0770,Bella,29,DKI Jakarta,2024-05-11,winarnofathonah@example.net,88869360227,1,500,False,14,125314000,8951000.0,410,21.14,14,2025-06-13
CUST0771,Bakianto,51,Maluku,2025-01-02,banara24@example.org,833704233008,1,264,True,6,59951000,9991833.33,163,29.5,6,2025-09-21
CUST0772,Tania,42,Nusa Tenggara Timur,2024-05-03,tania413@example.com,859532978460,0,508,False,10,47526000,4752600.0,177,27.2,10,2025-07-22
CUST0773,Manah,59,Sumatera Barat,2025-04-22,manah_69@example.com,8189245083,1,154,True,5,39455000,7891000.0,137,16.8,5,2025-08-23
CUST0774,Eka,59,Aceh,2023-11-29,471eka@example.com,895515915,1,664,False,7,76385000,10912142.86,186,29.43,7,2025-05-23
CUST0775,Tedi,57,unknown,2024-04-27,hartatiwasis@example.net,8833792563,1,514,True,8,62315000,7789375.0,192,16.88,8,2025-04-18
CUST0776,Nilam,35,Bali,2024-06-22,drahmawati@example.net,8060855706,1,458,False,13,84345000,6488076.92,310,23.08,13,2025-02-24
CUST0777,Icha,62,Kalimantan Utara,2024-12-11,yhalimah@example.net,81345990329,1,286,False,6,45551000,7591833.33,161,18.0,6,2025-09-13
CUST0778,Embuh,42,Papua,2024-06-02,among30@example.net,8135942920,1,478,True,14,95854000,6846714.29,382,26.0,14,2025-07-16
CUST0779,Eman,49,Jambi,2025-07-14,eman593@example.com,8674755381,0,71,True,3,7377000,2459000.0,33,26.0,3,2025-09-08
CUST0780,Hadi,33,Sulawesi Barat,2023-10-21,hadi_56@example.com,810877392,0,703,True,10,34967000,3496700.0,119,23.3,10,2025-07-13
CUST0781,Yance,22,Aceh,2024-05-06,ramadanmartana@example.org,8731207369,1,505,False,4,28819000,7204750.0,113,12.75,4,2025-07-01
CUST0782,Hardi,61,Papua,2024-04-19,jessicamahendra@example.org,822028772862,0,522,True,14,65400000,4671428.57,246,26.29,14,2025-03-27
CUST0783,Carla,28,Gorontalo,2024-03-06,rmandasari@example.com,89802412289,1,566,False,13,112640000,8664615.38,355,23.08,13,2025-08-28
CUST0784,Indah,44,unknown,2024-03-23,tantrirajata@example.net,869219285856,0,549,False,15,29606700,1973780.0,118,20.13,15,2025-09-22
CUST0785,Ella,19,Kalimantan Tengah,2025-09-14,habibielon@example.org,8991135536,1,9,False,5,54125000,10825000.0,168,27.0,5,2025-09-23
CUST0786,Maryanto,58,Jawa Tengah,2024-04-11,tira25@example.net,8805105835,1,530,True,14,108883000,7777357.14,320,18.86,14,2025-09-19
CUST0787,Tantri,30,Lampung,2025-01-30,yessioktaviani@example.org,8876272379,0,236,False,3,7469000,2489666.67,31,13.67,3,2025-04-19
CUST0788,Panca,53,Sulawesi Utara,2023-10-07,mandalairsad@example.net,807605501418,0,717,True,5,12344000,2468800.0,53,29.2,5,2025-02-27
CUST0789,Zahra,39,unknown,2024-10-30,agustinaenteng@example.com,8611018654,0,328,False,5,24790000,4958000.0,64,19.8,5,2025-07-07
CUST0790,Yance,30,Sulawesi Selatan,2024-10-24,lailasarigaiman@example.com,894545524276,1,334,False,3,29930000,9976666.67,79,22.67,3,2025-01-30
CUST0791,Harjo,44,Papua,2024-05-09,jinawizulaika@example.com,804008186,1,502,True,9,120281000,13364555.56,288,20.33,9,2025-03-12
CUST0792,Paiman,22,DKI Jakarta,2023-10-07,cahyo81@example.net,807856715,1,717,True,2,13167000,6583500.0,72,28.5,2,2024-11-21
CUST0793,Zalindra,27,Kepulauan Bangka Belitung,2024-11-10,rinijailani@example.com,858144790,1,317,False,14,128489000,9177785.71,381,32.86,14,2025-03-13
CUST0794,Irsad,43,Sulawesi Tenggara,2024-02-18,76irsad@example.com,87412970276,0,583,True,7,11540000,1648571.43,100,39.71,7,2025-03-25
CUST0795,Cindy,33,Nusa Tenggara Timur,2024-07-03,firgantorojinawi@example.org,879694495,1,447,False,15,132528000,8835200.0,418,17.67,15,2025-07-12
CUST0796,Kartika,54,Kalimantan Selatan,2024-02-21,siregarhasta@example.com,872790807544,0,580,False,8,10969000,1371125.0,99,16.12,8,2025-03-27
CUST0797,Kayun,23,Jawa Timur,2025-04-22,eprasetya@example.org,803884526,1,154,True,6,47252000,7875333.33,192,34.33,6,2025-09-11
CUST0798,Tami,47,Kalimantan Timur,2024-03-11,tami657@example.com,872205052,1,561,False,8,53992000,6749000.0,205,23.0,8,2025-07-31
CUST0799,Ratna,28,Jawa Timur,2024-11-28,latika64@example.com,87084871353,1,299,False,2,6351000,3175500.0,51,35.5,2,2025-01-07
CUST0800,Jagaraga,41,Bengkulu,2024-08-19,laraswijaya@example.org,85760582857,0,400,True,12,16820000,1401666.67,108,20.5,12,2025-04-29
CUST0801,Lukita,50,Bali,2024-04-23,unggul18@example.com,822523305165,1,518,True,14,208310000,14879285.71,394,33.86,14,2025-08-17
CUST0802,Karen,46,Kalimantan Selatan,2024-12-26,197karen@example.com,830127543,1,271,False,10,58762000,5876200.0,238,26.7,10,2025-09-20
CUST0803,Gabriella,55,Nusa Tenggara Timur,2025-08-13,bsantoso@example.com,855135196,1,41,False,8,80723000,10090375.0,238,19.25,8,2025-09-20
CUST0804,Latika,49,Jawa Timur,2024-07-25,jumari71@example.org,80501083075,1,425,False,10,108291000,10829100.0,280,15.9,10,2025-06-26
CUST0805,Wahyu,59,Kepulauan Riau,2024-07-16,wahyu572@example.com,83883908996,0,434,True,3,12849000,4283000.0,45,22.67,3,2025-03-01
CUST0806,Vicky,29,Sumatera Selatan,2025-02-16,qorinapitupulu@example.net,869329753,1,219,False,6,36331000,6055166.67,133,30.0,6,2025-04-18
CUST0807,Cayadi,34,Papua Barat,2024-08-05,61cayadi@example.com,829097499,0,414,True,5,14581000,2916200.0,65,27.6,5,2025-03-20
CUST0808,Ifa,52,Papua Barat,2025-07-21,ifa523@example.com,865214877,1,64,False,13,87307000,6715923.08,324,24.15,13,2025-09-14
CUST0809,Wasis,31,Sulawesi Barat,2025-06-23,belindaramadan@example.com,855320071,0,92,True,1,1712000,1712000.0,16,0.0,1,2025-08-24
CUST0810,Jayeng,43,Jambi,2023-11-24,eyuniar@example.org,855957372,1,669,True,4,40293000,10073250.0,87,21.5,4,2025-07-03
CUST0811,Nilam,48,Kalimantan Barat,2025-08-02,hasnauwais@example.org,82375631588,1,52,False,10,134264000,13426400.0,312,31.5,10,2025-09-14
CUST0812,Halim,44,Kalimantan Utara,2025-06-21,halim_85@example.com,8331134183,1,94,True,15,129171000,8611400.0,387,24.27,15,2025-09-19
CUST0813,Nabila,60,DI Yogyakarta,2024-08-06,jarwa62@example.com,866139326,1,413,False,7,29469000,4209857.14,154,14.14,7,2025-04-01
CUST0814,Viman,63,Kalimantan Utara,2025-08-04,inasyiah@example.org,8354650290,0,50,True,1,1300000,1300000.0,10,47.0,1,2025-08-20
CUST0815,Michelle,20,Riau,2024-10-14,michelle910@example.com,864300262,0,344,False,5,20055000,4011000.0,56,31.6,5,2025-04-01
CUST0816,Melinda,64,Banten,2023-11-12,11melinda@example.com,859852123933,1,681,False,7,89984000,12854857.14,228,29.43,7,2025-04-18
CUST0817,Syahrini,63,Nusa Tenggara Timur,2024-06-26,pratamagatra@example.net,8875898692,1,454,False,9,51060000,5673333.33,186,23.78,9,2025-03-28
CUST0818,Sabar,42,Papua Barat,2024-12-12,melindanarpati@example.org,81276584519,1,285,True,8,77066000,9633250.0,205,22.12,8,2025-09-21
CUST0819,Mulya,53,Papua,2024-02-13,mulya_72@example.com,8398216452,1,588,True,2,10643000,5321500.0,65,24.0,2,2025-08-30
CUST0820,Raihan,48,Aceh,2024-09-01,warta50@example.com,8669427842,1,387,True,8,132064000,16508000.0,230,28.0,8,2025-05-09
CUST0821,Nilam,48,Jawa Timur,2024-03-14,yulia90@example.net,858872748830,1,558,False,4,18220000,4555000.0,83,17.5,4,2025-03-06
CUST0822,Febi,56,Lampung,2024-06-15,febi_15@example.com,845251267113,1,465,False,15,142647000,9509800.0,374,31.47,15,2025-09-22
CUST0823,Drajat,48,Kalimantan Timur,2023-12-27,setiawannasim@example.net,82065914060,0,636,True,12,40529000,3377416.67,190,17.92,12,2025-02-07
CUST0824,Kawaya,45,Sumatera Barat,2024-04-08,pzulkarnain@example.com,830332335658,1,533,True,7,68185000,9740714.29,195,21.43,7,2025-04-15
CUST0825,Erik,28,Kalimantan Timur,2024-02-29,narpaticayadi@example.org,863247452,1,572,True,5,24011000,4802200.0,159,13.4,5,2025-01-07
CUST0826,Pia,33,Kalimantan Utara,2024-04-11,533pia@example.com,823875757,1,530,False,11,109834000,9984909.09,339,24.55,11,2025-03-28
CUST0827,Iriana,56,Banten,2024-04-12,gaimannababan@example.com,8796150235,1,529,False,3,31404000,10468000.0,104,27.0,3,2025-02-09
CUST0828,Rini,39,Sulawesi Utara,2024-07-07,rini630@example.com,883661568528,1,443,False,10,84518000,8451800.0,280,14.3,10,2025-09-21
CUST0829,Dewi,65,Sumatera Utara,2024-09-08,vivimaulana@example.com,8599983545,1,380,False,6,63610000,10601666.67,169,28.17,6,2025-02-10
CUST0830,Faizah,40,Sumatera Utara,2025-06-10,susantimarsudi@example.org,8213605722,1,105,False,10,139696000,13969600.0,279,24.1,10,2025-09-01
CUST0831,Kasiyah,56,Kalimantan Barat,2023-11-03,novamahendra@example.com,871439104,1,690,False,3,17388000,5796000.0,50,19.0,3,2025-02-17
CUST0832,Ida,50,Bali,2024-11-04,suartiniharimurti@example.org,8593807183,1,323,False,15,115382000,7692133.33,395,19.07,15,2025-09-21
CUST0833,Cager,45,Sulawesi Utara,2024-01-16,cager_96@example.com,875205918,1,616,True,1,7146000,7146000.0,18,15.0,1,2024-03-23
CUST0834,Marwata,36,Kepulauan Riau,2025-09-20,yuliartikunthara@example.com,8397261952,1,3,True,3,27721000,9240333.33,81,29.67,3,2025-09-24
CUST0835,Raisa,64,Kalimantan Barat,2024-11-24,982raisa@example.com,8230549642,0,303,False,11,27249000,2477181.82,95,22.82,11,2025-07-30
CUST0836,Mahfud,38,Riau,2025-07-21,kasusra28@example.com,832255251,1,64,True,9,66985000,7442777.78,234,23.67,9,2025-09-09
CUST0837,Novi,49,Nusa Tenggara Barat,2024-07-14,novi_55@example.com,8856031811,1,436,False,7,35159000,5022714.29,132,26.43,7,2025-09-02
CUST0838,Ratih,30,Sumatera Utara,2023-09-25,fitria10@example.com,8559069198,1,729,False,15,112421000,7494733.33,390,25.4,15,2025-05-26
CUST0839,Panca,58,Kepulauan Riau,2025-06-27,mnuraini@example.net,806628082,0,88,True,2,10842000,5421000.0,29,13.0,2,2025-09-13
CUST0840,Galar,27,Jambi,2024-05-03,galar_38@example.com,861223351,1,508,True,1,4437000,4437000.0,29,7.0,1,2025-02-02
CUST0841,Ciaobella,60,Nusa Tenggara Barat,2024-10-02,bambang40@example.org,845143427,1,356,False,3,20374000,6791333.33,57,14.67,3,2025-08-18
CUST0842,Gabriella,30,unknown,2024-08-08,rezasihotang@example.net,879151819,0,411,False,13,20027300,1540561.54,119,22.38,13,2025-08-06
CUST0843,Lidya,43,Maluku Utara,2024-02-28,dwimayasari@example.net,8103026968,1,573,False,14,101466000,7247571.43,342,25.64,14,2025-07-09
CUST0844,Hani,28,Kepulauan Bangka Belitung,2024-03-17,hani996@example.com,8993009032,1,555,False,14,94324000,6737428.57,336,25.36,14,2025-08-31
CUST0845,Parman,31,Papua,2023-11-24,yfirmansyah@example.net,834554940085,1,669,True,5,21593000,4318600.0,116,29.4,5,2025-05-08
CUST0846,Sarah,21,Nusa Tenggara Barat,2024-04-21,sarah_9@example.com,8701575805,1,520,False,9,63114000,7012666.67,254,24.33,9,2024-12-18
CUST0847,Kunthara,50,Bengkulu,2024-11-29,279kunthara@example.com,8926401344,1,298,True,1,1248000,1248000.0,4,49.0,1,2025-01-04
CUST0848,Kania,49,Maluku,2025-01-31,kania854@example.com,85670442371,1,235,False,6,30530000,5088333.33,135,22.17,6,2025-09-13
CUST0849,Tirta,18,Aceh,2024-03-21,tirta90@example.com,868087195436,1,551,True,4,26793000,6698250.0,107,21.0,4,2024-12-04
CUST0850,Prayitna,42,unknown,2024-12-18,narjisaputra@example.org,844800866,0,279,True,7,20830000,2975714.29,108,14.43,7,2025-03-14
CUST0851,Zelda,60,Bali,2024-09-10,zelda622@example.com,898867165,1,378,False,2,31260000,15630000.0,76,22.5,2,2024-12-09
CUST0852,Titin,34,Kalimantan Tengah,2024-12-25,titin49@example.com,822152527,1,272,False,13,62945000,4841923.08,309,23.54,13,2025-08-25
CUST0853,Zelda,21,Bengkulu,2024-03-27,oskardabukke@example.org,815777376,1,545,False,11,121210000,11019090.91,270,19.27,11,2025-09-11
CUST0854,Restu,54,Papua Barat,2023-12-05,restu_3@example.com,8691945878,1,658,False,9,53651000,5961222.22,202,25.44,9,2025-08-31
CUST0855,Hasna,50,Bengkulu,2024-02-16,hasna_56@example.com,846891616,0,585,False,11,32411500,2946500.0,157,20.27,11,2025-08-15
CUST0856,Hasna,24,Maluku Utara,2023-11-26,tadriansyah@example.org,895047014,1,667,False,11,66113000,6010272.73,236,26.64,11,2025-08-26
CUST0857,Jamalia,40,Kalimantan Timur,2024-08-14,mfirgantoro@example.org,866237363,1,405,False,13,82688000,6360615.38,324,23.85,13,2025-07-20
CUST0858,Karen,23,Riau,2024-11-14,bahuwarna44@example.net,812614188697,1,313,False,15,95203000,6346866.67,326,28.27,15,2025-07-02
CUST0859,Jefri,29,Papua Barat,2023-11-08,shutapea@example.org,851668585083,1,685,True,7,43972000,6281714.29,165,26.0,7,2025-02-25
CUST0861,Jaya,52,Kepulauan Riau,2024-03-24,shastuti@example.org,819455865,1,548,True,9,74728000,8303111.11,247,11.11,9,2025-07-15
CUST0862,Gawati,18,unknown,2024-01-16,gawati_15@example.com,813401534509,0,616,False,1,8400,8400.0,21,21.0,1,2024-12-11
CUST0863,Gaduh,19,Kepulauan Bangka Belitung,2023-11-25,pratiwiharsana@example.org,899151747,1,668,True,4,37414000,9353500.0,122,10.75,4,2025-07-07
CUST0864,Gina,33,Bali,2024-07-23,siska37@example.com,821981486806,0,427,False,14,57947000,4139071.43,179,28.71,14,2025-08-05
CUST0865,Elvin,56,Jawa Barat,2025-06-11,danu77@example.net,85195272169,0,104,True,4,8290000,2072500.0,36,43.75,4,2025-08-26
CUST0866,Caturangga,48,Nusa Tenggara Barat,2024-08-27,kenari87@example.com,835525756,0,392,True,4,10641000,2660250.0,33,11.0,4,2025-04-24
CUST0867,Rama,20,Sumatera Utara,2025-04-06,embuh96@example.com,8036210068,1,170,True,15,138850000,9256666.67,427,27.4,15,2025-09-12
CUST0868,Oliva,62,Kalimantan Timur,2024-04-27,kasiyahmaheswara@example.org,832881115612,1,514,False,14,104420000,7458571.43,379,26.14,14,2025-03-22
CUST0869,Damar,26,DKI Jakarta,2024-03-17,hwaluyo@example.org,834532938,1,555,True,4,37048000,9262000.0,116,22.5,4,2025-02-09
CUST0870,Fathonah,44,Sulawesi Utara,2023-12-08,whidayat@example.org,848899185,1,655,False,1,4176000,4176000.0,24,25.0,1,2025-03-04
CUST0871,Raina,19,Jawa Tengah,2025-07-10,raina_23@example.com,82563159262,1,75,False,12,77510000,6459166.67,355,24.67,12,2025-09-15
CUST0872,Yahya,31,Sulawesi Barat,2024-05-10,jumadiwibisono@example.org,85971790746,0,501,True,9,30079400,3342155.56,138,33.22,9,2025-03-06
CUST0873,Halima,61,Aceh,2024-05-10,halima_97@example.com,870470819335,1,501,False,10,75211000,7521100.0,255,27.6,10,2025-08-26
CUST0874,Calista,57,Sulawesi Selatan,2025-04-07,calista731@example.com,883733029943,1,169,False,11,95697000,8699727.27,305,30.64,11,2025-09-21
CUST0875,Opung,23,Bali,2024-12-15,zwibowo@example.net,8562422845,1,282,True,14,85816000,6129714.29,303,20.93,14,2025-07-21
CUST0876,Jinawi,33,Gorontalo,2023-11-13,jinawi_13@example.com,824813794104,1,680,True,9,96733000,10748111.11,258,25.33,9,2025-06-10
CUST0877,Nilam,28,Papua,2024-08-07,nmulyani@example.com,8363534943,1,412,False,4,25648000,6412000.0,100,33.0,4,2025-07-02
CUST0878,Warsita,48,Maluku,2024-04-18,edi31@example.org,80405869496,1,523,True,8,63147000,7893375.0,245,23.38,8,2025-05-11
CUST0879,Julia,62,Banten,2024-03-13,gamani00@example.org,853696212,0,559,False,1,2781000,2781000.0,9,18.0,1,2024-08-12
CUST0880,Eja,31,Riau,2024-05-21,eja_30@example.com,801586680322,1,490,True,12,91729000,7644083.33,308,18.33,12,2025-03-02
CUST0881,Putri,30,Kepulauan Bangka Belitung,2025-08-15,711putri@example.com,86378169110,0,39,False,6,10453700,1742283.33,75,16.83,6,2025-09-20
CUST0882,Among,33,Maluku,2024-12-20,among467@example.com,81723450913,1,277,True,10,68661000,6866100.0,225,24.7,10,2025-07-05
CUST0883,Citra,27,Papua,2024-10-04,maryadisalsabila@example.com,803854312672,0,354,False,8,40460000,5057500.0,122,22.25,8,2025-09-20
CUST0884,Yance,44,Sumatera Selatan,2025-02-23,liman86@example.com,806185421,1,212,False,8,61655000,7706875.0,240,21.12,8,2025-08-30
CUST0885,Ridwan,54,Jawa Timur,2024-06-07,15ridwan@example.com,8376158167,1,473,True,3,23887000,7962333.33,87,24.33,3,2025-07-16
CUST0886,Oni,20,Sulawesi Selatan,2024-09-29,zahrapradipta@example.org,841227171229,1,359,False,12,81813000,6817750.0,286,28.08,12,2025-08-28
CUST0887,Virman,42,unknown,2025-08-29,shaniamustofa@example.com,83833992395,1,25,True,5,52293000,10458600.0,164,13.4,5,2025-09-24
CUST0888,Gandewa,42,Sulawesi Tengah,2024-04-08,gandewa469@example.com,87050617081,1,533,True,11,138207000,12564272.73,272,24.82,11,2025-03-23
CUST0889,Sakura,46,Papua Barat,2024-05-13,sakura508@example.com,845051910,0,498,False,14,49251000,3517928.57,189,30.21,14,2025-08-11
CUST0890,Ophelia,27,Sumatera Barat,2024-08-26,wahyudinkariman@example.org,843903111,1,393,False,7,46390000,6627142.86,143,22.71,7,2025-02-04
CUST0891,Ajiono,42,Sulawesi Tenggara,2024-11-27,wahyunicemplunk@example.net,836503634174,0,300,True,5,19198000,3839600.0,61,29.2,5,2025-09-16
CUST0892,Ridwan,47,Kalimantan Barat,2025-02-10,139ridwan@example.com,80495190403,1,225,True,15,119844000,7989600.0,454,25.87,15,2025-09-24
CUST0893,Anastasia,26,Kepulauan Bangka Belitung,2025-07-22,anastasia500@example.com,844993478617,1,63,False,4,22714000,5678500.0,98,25.0,4,2025-09-08
CUST0894,Lintang,32,Papua Barat,2024-04-19,lanangbudiman@example.net,803021703792,1,522,False,6,35243000,5873833.33,167,23.83,6,2025-02-28
CUST0895,Paramita,48,Nusa Tenggara Timur,2024-02-18,paramita@example.com,83325253422,0,583,False,8,30157900,3769737.5,114,18.88,8,2025-02-02
CUST0896,Radika,29,Sulawesi Tenggara,2025-04-15,751radika@example.com,824933177010,1,161,True,9,73912000,8212444.44,230,27.0,9,2025-09-20
CUST0897,Mahdi,62,Sumatera Utara,2025-02-27,bajragin07@example.com,8148031092,0,208,True,14,49314300,3522450.0,172,21.71,14,2025-09-08
CUST0898,Kiandra,34,Banten,2024-07-11,ulya44@example.org,831333000,1,439,False,10,63243000,6324300.0,212,30.6,10,2025-07-10
CUST0899,Caket,58,Banten,2023-10-23,3caket@example.com,869176742,1,701,True,15,104323000,6954866.67,382,15.27,15,2025-08-10
CUST0900,Winda,19,Riau,2023-11-04,fhartati@example.com,868496050,0,689,False,8,18231000,2278875.0,71,24.38,8,2025-03-11
CUST0901,Prima,21,Jawa Timur,2025-01-31,yunita49@example.org,80536557106,1,235,True,1,5750000,5750000.0,25,16.0,1,2025-02-15
CUST0902,Viktor,53,Bali,2024-10-03,viktor831@example.com,87104702429,1,355,True,9,90622000,10069111.11,262,23.22,9,2025-05-03
CUST0903,Ilsa,24,Banten,2024-06-26,75ilsa@example.com,873105479862,1,454,False,2,13902000,6951000.0,30,26.5,2,2025-03-12
CUST0904,Dewi,28,Sumatera Utara,2024-04-03,jmelani@example.com,83567852065,1,538,False,11,93252000,8477454.55,312,20.0,11,2025-07-08
CUST0905,Raihan,34,Kalimantan Tengah,2024-05-05,dwibowo@example.org,8665366629,1,506,True,14,112091000,8006500.0,362,25.93,14,2025-06-20
CUST0906,Damu,23,Sulawesi Tengah,2024-06-27,laksmiwatirachel@example.org,864952670823,1,453,True,6,52027000,8671166.67,150,21.67,6,2025-02-20
CUST0907,Hasim,39,Riau,2024-11-03,800hasim@example.com,828388519256,1,324,True,10,59056000,5905600.0,261,25.5,10,2025-06-22
CUST0908,Karta,32,Sulawesi Selatan,2024-12-19,rahayu46@example.org,821509828,1,278,True,7,59535000,8505000.0,156,27.86,7,2025-05-19
CUST0909,Balamantri,56,Maluku,2024-09-16,466balamantri@example.com,8229726805,0,372,True,14,40968000,2926285.71,162,28.07,14,2025-09-06
CUST0910,Raina,30,Kalimantan Tengah,2024-09-29,cengkirmulyani@example.com,856349572,1,359,False,15,119202000,7946800.0,338,29.33,15,2025-08-03
CUST0911,Padmi,37,Nusa Tenggara Timur,2025-08-02,anggrainiira@example.org,805601306275,0,52,False,5,13001000,2600200.0,67,19.2,5,2025-09-22
CUST0912,Jaga,35,Kepulauan Bangka Belitung,2024-04-01,habibilaksana@example.org,884796375,0,540,True,11,46675000,4243181.82,153,24.18,11,2025-08-18
